#LHGenome	RHGenome	k	Sketchsize	Mash	Dashing1	TrueJI	TrueWJI	SS8Bytes	SS2Bytes	SS1Byte	SSNibble	MH8Bytes	MH4Bytes	MH2Bytes	MH1Byte	MHNibble
./bacteria/GCF_002999435.1_ASM299943v1_genomic.fna.gz	./bacteria/GCF_002749675.1_ASM274967v1_genomic.fna.gz	17	512	0.109375	0.0932086	0.102338254	0.10145607	0.091796875	0.09175897	0.09375024	0.09456134	0.12109375	0.12109375	0.12108034	0.11960784	0.0875
./bacteria/GCF_002999435.1_ASM299943v1_genomic.fna.gz	./bacteria/GCF_002749675.1_ASM274967v1_genomic.fna.gz	17	1024	0.103516	0.0834112	0.102338254	0.10145607	0.103515625	0.10347569	0.10983199	0.12396175	0.103515625	0.103515625	0.103501946	0.10098039	0.13958333
./bacteria/GCF_002999435.1_ASM299943v1_genomic.fna.gz	./bacteria/GCF_002749675.1_ASM274967v1_genomic.fna.gz	17	2048	0.106934	0.109577	0.102338254	0.10145607	0.10498047	0.104935706	0.1041975	0.098241925	0.107421875	0.107421875	0.107408255	0.106862746	0.1609375
./bacteria/GCF_002999435.1_ASM299943v1_genomic.fna.gz	./bacteria/GCF_002749675.1_ASM274967v1_genomic.fna.gz	17	4096	0.103516	0.102619	0.102338254	0.10145607	0.10668945	0.106642246	0.10846001	0.1115728	0.106933594	0.106933594	0.10691997	0.1487745	0.15755208
./bacteria/GCF_002999435.1_ASM299943v1_genomic.fna.gz	./bacteria/GCF_002749675.1_ASM274967v1_genomic.fna.gz	17	8192	0.0991211	0.10719	0.102338254	0.10145607	0.10546875	0.10541928	0.104929626	0.10134101	0.099609375	0.099609375	0.099595636	0.13357843	0.1578125
./bacteria/GCF_002999435.1_ASM299943v1_genomic.fna.gz	./bacteria/GCF_002804125.1_ASM280412v1_genomic.fna.gz	17	256	0.09375	0.060544	0.102299675	0.10145461	0.0703125	0.070277214	0.069027305	0.13565457	0.13671875	0.13671875	0.13670558	0.13725491	0.19166666
./bacteria/GCF_002999435.1_ASM299943v1_genomic.fna.gz	./bacteria/GCF_002804125.1_ASM280412v1_genomic.fna.gz	17	512	0.109375	0.0932086	0.102299675	0.10145461	0.091796875	0.09175897	0.09375024	0.09456134	0.12109375	0.12109375	0.12108034	0.11960784	0.0875
./bacteria/GCF_002999435.1_ASM299943v1_genomic.fna.gz	./bacteria/GCF_002804125.1_ASM280412v1_genomic.fna.gz	17	1024	0.103516	0.083727	0.102299675	0.10145461	0.103515625	0.10347569	0.10983199	0.12396175	0.103515625	0.103515625	0.103501946	0.10098039	0.13958333
./bacteria/GCF_002999435.1_ASM299943v1_genomic.fna.gz	./bacteria/GCF_002804125.1_ASM280412v1_genomic.fna.gz	17	2048	0.106934	0.109434	0.102299675	0.10145461	0.10449219	0.104447484	0.10419881	0.097723424	0.107421875	0.107421875	0.107408255	0.106862746	0.1609375
./bacteria/GCF_002999435.1_ASM299943v1_genomic.fna.gz	./bacteria/GCF_002804125.1_ASM280412v1_genomic.fna.gz	17	4096	0.103516	0.102547	0.102299675	0.10145461	0.10620117	0.106153965	0.1082176	0.112130046	0.106933594	0.106933594	0.10691997	0.1487745	0.15755208
./bacteria/GCF_002999435.1_ASM299943v1_genomic.fna.gz	./bacteria/GCF_002804125.1_ASM280412v1_genomic.fna.gz	17	8192	0.098999	0.10772	0.102299675	0.10145461	0.10534668	0.10529721	0.104809105	0.1009568	0.099609375	0.099609375	0.099595636	0.13357843	0.1578125
./bacteria/GCF_002999395.1_ASM299939v1_genomic.fna.gz	./bacteria/GCF_002999275.1_ASM299927v1_genomic.fna.gz	17	256	0.117188	0.074404	0.109263755	0.10838627	0.09765625	0.09762174	0.092663884	0.12472081	0.13671875	0.13671875	0.13670558	0.3372549	0.06666667
./bacteria/GCF_002999395.1_ASM299939v1_genomic.fna.gz	./bacteria/GCF_002999275.1_ASM299927v1_genomic.fna.gz	17	512	0.119141	0.0668617	0.109263755	0.10838627	0.111328125	0.111290455	0.1055187	0.100648165	0.12890625	0.12890625	0.12889296	0.24509804	0.083333336
./bacteria/GCF_002999395.1_ASM299939v1_genomic.fna.gz	./bacteria/GCF_002999275.1_ASM299927v1_genomic.fna.gz	17	1024	0.115234	0.0879639	0.109263755	0.10838627	0.10644531	0.10640502	0.1028865	0.10392368	0.12792969	0.12792969	0.12791638	0.17352942	0.21666667
./bacteria/GCF_002999395.1_ASM299939v1_genomic.fna.gz	./bacteria/GCF_002999275.1_ASM299927v1_genomic.fna.gz	17	2048	0.109375	0.110119	0.109263755	0.10838627	0.11425781	0.11421394	0.1166513	0.12815928	0.11376953	0.11376953	0.11375601	0.15490197	0.1578125
./bacteria/GCF_002999395.1_ASM299939v1_genomic.fna.gz	./bacteria/GCF_002999275.1_ASM299927v1_genomic.fna.gz	17	4096	0.107178	0.0920467	0.109263755	0.10838627	0.11669922	0.11665261	0.11715865	0.112920046	0.10864258	0.10864258	0.10862897	0.15661764	0.16536458
./bacteria/GCF_002999395.1_ASM299939v1_genomic.fna.gz	./bacteria/GCF_002999275.1_ASM299927v1_genomic.fna.gz	17	8192	0.107666	0.104548	0.109263755	0.10838627	0.11364746	0.11359781	0.11490393	0.11463201	0.10595703	0.10595703	0.10594339	0.14767157	0.17916666
./bacteria/GCF_002999255.1_ASM299925v1_genomic.fna.gz	./bacteria/GCF_002999315.1_ASM299931v1_genomic.fna.gz	17	256	0.09375	0.0999124	0.1013849	0.10078418	0.05859375	0.058557868	0.05716002	0.030008912	0.13671875	0.13671875	0.13670558	0.14117648	0.1
./bacteria/GCF_002999255.1_ASM299925v1_genomic.fna.gz	./bacteria/GCF_002999315.1_ASM299931v1_genomic.fna.gz	17	512	0.107422	0.0821451	0.1013849	0.10078418	0.087890625	0.08785224	0.08971733	0.09666538	0.123046875	0.123046875	0.123033494	0.11960784	0.09583333
./bacteria/GCF_002999255.1_ASM299925v1_genomic.fna.gz	./bacteria/GCF_002999315.1_ASM299931v1_genomic.fna.gz	17	1024	0.104492	0.138018	0.1013849	0.10078418	0.111328125	0.111287475	0.1076951	0.09485364	0.11230469	0.11230469	0.11229114	0.10980392	0.1375
./bacteria/GCF_002999255.1_ASM299925v1_genomic.fna.gz	./bacteria/GCF_002999315.1_ASM299931v1_genomic.fna.gz	17	2048	0.102051	0.122444	0.1013849	0.10078418	0.115234375	0.115190625	0.113247395	0.095878124	0.11669922	0.11669922	0.11668574	0.14656863	0.17916666
./bacteria/GCF_002999255.1_ASM299925v1_genomic.fna.gz	./bacteria/GCF_002999315.1_ASM299931v1_genomic.fna.gz	17	4096	0.102539	0.103429	0.1013849	0.10078418	0.11230469	0.11225796	0.11173004	0.10725129	0.10498047	0.10498047	0.10496681	0.12622549	0.15494792
./bacteria/GCF_002999255.1_ASM299925v1_genomic.fna.gz	./bacteria/GCF_002999315.1_ASM299931v1_genomic.fna.gz	17	8192	0.101074	0.099585	0.1013849	0.10078418	0.10949707	0.10944682	0.10778946	0.10321438	0.099853516	0.099853516	0.09983978	0.120588236	0.16692708
./bacteria/GCF_002999255.1_ASM299925v1_genomic.fna.gz	./bacteria/GCF_002749675.1_ASM274967v1_genomic.fna.gz	17	256	0.0820312	0.102899	0.10060251	0.0997104	0.0703125	0.07027751	0.07302141	0.095280886	0.1328125	0.1328125	0.13279927	0.13333334	0.075
./bacteria/GCF_002999255.1_ASM299925v1_genomic.fna.gz	./bacteria/GCF_002749675.1_ASM274967v1_genomic.fna.gz	17	512	0.0976562	0.0886617	0.10060251	0.0997104	0.09765625	0.09761894	0.10368645	0.11148608	0.12109375	0.12109375	0.12108034	0.12352941	0.104166664
./bacteria/GCF_002999255.1_ASM299925v1_genomic.fna.gz	./bacteria/GCF_002749675.1_ASM274967v1_genomic.fna.gz	17	1024	0.0986328	0.105899	0.10060251	0.0997104	0.103515625	0.103474915	0.09985179	0.09836519	0.10253906	0.10253906	0.10252537	0.09901961	0.115625
./bacteria/GCF_002999255.1_ASM299925v1_genomic.fna.gz	./bacteria/GCF_002749675.1_ASM274967v1_genomic.fna.gz	17	2048	0.100586	0.0953711	0.10060251	0.0997104	0.110839844	0.11079645	0.10941827	0.09801197	0.10839844	0.10839844	0.10887312	0.1392157	0.15989584
./bacteria/GCF_002999255.1_ASM299925v1_genomic.fna.gz	./bacteria/GCF_002749675.1_ASM274967v1_genomic.fna.gz	17	4096	0.0998535	0.0904173	0.10060251	0.0997104	0.107177734	0.10713124	0.10692489	0.105225325	0.104003906	0.104003906	0.103990234	0.14558823	0.14713542
./bacteria/GCF_002999255.1_ASM299925v1_genomic.fna.gz	./bacteria/GCF_002749675.1_ASM274967v1_genomic.fna.gz	17	8192	0.0983887	0.0933725	0.10060251	0.0997104	0.10522461	0.10517442	0.10475731	0.09664732	0.0982666	0.0982666	0.09825284	0.13186274	0.14348958
./bacteria/GCF_002999255.1_ASM299925v1_genomic.fna.gz	./bacteria/GCF_002804125.1_ASM280412v1_genomic.fna.gz	17	256	0.0820312	0.102899	0.1005581	0.09970155	0.0703125	0.07027751	0.07302141	0.095280886	0.1328125	0.1328125	0.13279927	0.13333334	0.075
./bacteria/GCF_002999255.1_ASM299925v1_genomic.fna.gz	./bacteria/GCF_002804125.1_ASM280412v1_genomic.fna.gz	17	512	0.0976562	0.0886617	0.1005581	0.09970155	0.09765625	0.09761894	0.10368645	0.11148608	0.12109375	0.12109375	0.12108034	0.12352941	0.104166664
./bacteria/GCF_002999255.1_ASM299925v1_genomic.fna.gz	./bacteria/GCF_002804125.1_ASM280412v1_genomic.fna.gz	17	1024	0.0986328	0.106217	0.1005581	0.09970155	0.103515625	0.103474915	0.09985179	0.09836519	0.10253906	0.10253906	0.10252537	0.09901961	0.115625
./bacteria/GCF_002999255.1_ASM299925v1_genomic.fna.gz	./bacteria/GCF_002804125.1_ASM280412v1_genomic.fna.gz	17	2048	0.100586	0.0952334	0.1005581	0.09970155	0.11035156	0.11030817	0.10941851	0.09801197	0.10839844	0.10839844	0.10887312	0.1392157	0.15989584
./bacteria/GCF_002999255.1_ASM299925v1_genomic.fna.gz	./bacteria/GCF_002804125.1_ASM280412v1_genomic.fna.gz	17	4096	0.0998535	0.0903476	0.1005581	0.09970155	0.10668945	0.10664296	0.10668141	0.104970336	0.104003906	0.104003906	0.103990234	0.14558823	0.14765625
./bacteria/GCF_002999255.1_ASM299925v1_genomic.fna.gz	./bacteria/GCF_002804125.1_ASM280412v1_genomic.fna.gz	17	8192	0.0983887	0.0938375	0.1005581	0.09970155	0.10510254	0.10505235	0.10475826	0.096523345	0.0982666	0.0982666	0.09825284	0.13186274	0.14348958
./bacteria/GCF_002999315.1_ASM299931v1_genomic.fna.gz	./bacteria/GCF_002999355.1_ASM299935v1_genomic.fna.gz	17	256	0.101562	0.0711087	0.10175368	0.101148404	0.0625	0.062464356	0.065033436	0.06296277	0.12890625	0.12890625	0.12889296	0.12941177	0.32916668
./bacteria/GCF_002999315.1_ASM299931v1_genomic.fna.gz	./bacteria/GCF_002999355.1_ASM299935v1_genomic.fna.gz	17	512	0.115234	0.0894172	0.10175368	0.101148404	0.087890625	0.08785224	0.08972561	0.08425236	0.1171875	0.1171875	0.11717403	0.16666667	0.15208334
./bacteria/GCF_002999315.1_ASM299931v1_genomic.fna.gz	./bacteria/GCF_002999355.1_ASM299935v1_genomic.fna.gz	17	1024	0.105469	0.117192	0.10175368	0.101148404	0.111328125	0.11128634	0.108365774	0.10250211	0.111328125	0.111328125	0.111314565	0.13627452	0.18229167
./bacteria/GCF_002999315.1_ASM299931v1_genomic.fna.gz	./bacteria/GCF_002999355.1_ASM299935v1_genomic.fna.gz	17	2048	0.104004	0.125154	0.10175368	0.101148404	0.111816406	0.11177266	0.10834581	0.10432911	0.11328125	0.11328125	0.11326772	0.14264706	0.19791667
./bacteria/GCF_002999315.1_ASM299931v1_genomic.fna.gz	./bacteria/GCF_002999355.1_ASM299935v1_genomic.fna.gz	17	4096	0.101562	0.107726	0.10175368	0.101148404	0.109375	0.10932815	0.11001825	0.104551196	0.103271484	0.103271484	0.1032578	0.12328431	0.16145833
./bacteria/GCF_002999315.1_ASM299931v1_genomic.fna.gz	./bacteria/GCF_002999355.1_ASM299935v1_genomic.fna.gz	17	8192	0.0996094	0.105003	0.10175368	0.101148404	0.107788086	0.10773826	0.10680187	0.10546756	0.09838867	0.09838867	0.09837491	0.13333334	0.16979167
./bacteria/GCF_002999315.1_ASM299931v1_genomic.fna.gz	./bacteria/GCF_000008305.1_ASM830v1_genomic.fna.gz	17	256	0.09375	0.0970424	0.10349353	0.102717094	0.0546875	0.054651618	0.053246975	0.046435	0.140625	0.140625	0.14061189	0.14117648	0.34166667
./bacteria/GCF_002999315.1_ASM299931v1_genomic.fna.gz	./bacteria/GCF_000008305.1_ASM830v1_genomic.fna.gz	17	512	0.115234	0.0853176	0.10349353	0.102717094	0.076171875	0.07613343	0.07798135	0.07577407	0.1171875	0.1171875	0.11717403	0.115686275	0.13333334
./bacteria/GCF_002999315.1_ASM299931v1_genomic.fna.gz	./bacteria/GCF_000008305.1_ASM830v1_genomic.fna.gz	17	1024	0.107422	0.123144	0.10349353	0.102717094	0.109375	0.10933435	0.10768914	0.10521448	0.11328125	0.11328125	0.11326772	0.110784315	0.14166667
./bacteria/GCF_002999315.1_ASM299931v1_genomic.fna.gz	./bacteria/GCF_000008305.1_ASM830v1_genomic.fna.gz	17	2048	0.10498	0.127544	0.10349353	0.102717094	0.115722656	0.11567891	0.11226189	0.0973587	0.11279297	0.11279297	0.11277943	0.1264706	0.21458334
./bacteria/GCF_002999315.1_ASM299931v1_genomic.fna.gz	./bacteria/GCF_000008305.1_ASM830v1_genomic.fna.gz	17	4096	0.10376	0.108096	0.10349353	0.102717094	0.11352539	0.11347866	0.11197561	0.113699436	0.10424805	0.10424805	0.104234375	0.1252451	0.16432291
./bacteria/GCF_002999315.1_ASM299931v1_genomic.fna.gz	./bacteria/GCF_000008305.1_ASM830v1_genomic.fna.gz	17	8192	0.101685	0.101916	0.10349353	0.102717094	0.10864258	0.10859233	0.107789636	0.10308039	0.099487305	0.099487305	0.099473566	0.12745099	0.16979167
./bacteria/GCF_003573915.1_ASM357391v1_genomic.fna.gz	./bacteria/GCF_000348805.1_ASM34880v1_genomic.fna.gz	17	256	0.109375	0.132083	0.12046644	0.11977375	0.109375	0.10934597	0.11362183	0.13219023	0.13671875	0.13671875	0.13670558	0.14117648	0.11666667
./bacteria/GCF_003573915.1_ASM357391v1_genomic.fna.gz	./bacteria/GCF_000348805.1_ASM34880v1_genomic.fna.gz	17	512	0.121094	0.0982321	0.12046644	0.11977375	0.140625	0.14059281	0.14014804	0.14001691	0.115234375	0.115234375	0.115220875	0.11764706	0.22708334
./bacteria/GCF_003573915.1_ASM357391v1_genomic.fna.gz	./bacteria/GCF_000348805.1_ASM34880v1_genomic.fna.gz	17	1024	0.136719	0.12374	0.12046644	0.11977375	0.13085938	0.13082492	0.13078648	0.11433405	0.095703125	0.095703125	0.09568933	0.09313726	0.16458334
./bacteria/GCF_003573915.1_ASM357391v1_genomic.fna.gz	./bacteria/GCF_000348805.1_ASM34880v1_genomic.fna.gz	17	2048	0.137207	0.12787	0.12046644	0.11977375	0.12548828	0.12545037	0.12450069	0.11257118	0.10644531	0.10644531	0.10643168	0.1622549	0.21458334
./bacteria/GCF_003573915.1_ASM357391v1_genomic.fna.gz	./bacteria/GCF_000348805.1_ASM34880v1_genomic.fna.gz	17	4096	0.13208	0.124027	0.12046644	0.11977375	0.1303711	0.13033098	0.13078427	0.11722076	0.11669922	0.11669922	0.11668574	0.15710784	0.2359375
./bacteria/GCF_003573915.1_ASM357391v1_genomic.fna.gz	./bacteria/GCF_000348805.1_ASM34880v1_genomic.fna.gz	17	8192	0.127686	0.120449	0.12046644	0.11977375	0.123168945	0.123125196	0.12325835	0.120319605	0.12084961	0.12084961	0.12083619	0.15747549	0.23372395
./bacteria/GCF_014251255.1_ASM1425125v1_genomic.fna.gz	./bacteria/GCF_014251955.1_ASM1425195v1_genomic.fna.gz	17	256	0.109375	0.0715261	0.11403628	0.11281571	0.15625	0.15622258	0.14917207	0.1413225	0.14453125	0.14453125	0.1445182	0.36078432	0.32916668
./bacteria/GCF_014251255.1_ASM1425125v1_genomic.fna.gz	./bacteria/GCF_014251955.1_ASM1425195v1_genomic.fna.gz	17	512	0.111328	0.0904001	0.11403628	0.11281571	0.13476562	0.13473618	0.13108867	0.11719948	0.12695312	0.12695312	0.1269398	0.23137255	0.23333333
./bacteria/GCF_014251255.1_ASM1425125v1_genomic.fna.gz	./bacteria/GCF_014251955.1_ASM1425195v1_genomic.fna.gz	17	1024	0.110352	0.0777479	0.11403628	0.11281571	0.13964844	0.13961625	0.14013517	0.1328584	0.11621094	0.11621094	0.11619745	0.19313726	0.14375
./bacteria/GCF_014251255.1_ASM1425125v1_genomic.fna.gz	./bacteria/GCF_014251955.1_ASM1425195v1_genomic.fna.gz	17	2048	0.111328	0.107051	0.11403628	0.11281571	0.12060547	0.12057024	0.122769356	0.11974442	0.115722656	0.115722656	0.11570916	0.15686275	0.20208333
./bacteria/GCF_014251255.1_ASM1425125v1_genomic.fna.gz	./bacteria/GCF_014251955.1_ASM1425195v1_genomic.fna.gz	17	4096	0.112793	0.101639	0.11403628	0.11281571	0.11694336	0.11690378	0.117254496	0.11955267	0.11669922	0.11669922	0.11668574	0.16617647	0.14270833
./bacteria/GCF_014251255.1_ASM1425125v1_genomic.fna.gz	./bacteria/GCF_014251955.1_ASM1425195v1_genomic.fna.gz	17	8192	0.115112	0.115194	0.11403628	0.11281571	0.12036133	0.12031996	0.11997247	0.12510002	0.11816406	0.11816406	0.11815061	0.16936274	0.18372396
./bacteria/GCF_014251695.1_ASM1425169v1_genomic.fna.gz	./bacteria/GCF_014251335.1_ASM1425133v1_genomic.fna.gz	17	256	0.0898438	0.112504	0.11223889	0.11148732	0.0859375	0.08590114	0.08437681	0.08129215	0.11328125	0.11328125	0.11326772	0.22745098	0.18333334
./bacteria/GCF_014251695.1_ASM1425169v1_genomic.fna.gz	./bacteria/GCF_014251335.1_ASM1425133v1_genomic.fna.gz	17	512	0.101562	0.0860984	0.11223889	0.11148732	0.091796875	0.09175879	0.09761691	0.089707375	0.10546875	0.10546875	0.1054551	0.15686275	0.19166666
./bacteria/GCF_014251695.1_ASM1425169v1_genomic.fna.gz	./bacteria/GCF_014251335.1_ASM1425133v1_genomic.fna.gz	17	1024	0.117188	0.0916661	0.11223889	0.11148732	0.08984375	0.08980358	0.089256525	0.07861447	0.12695312	0.12695312	0.1269398	0.23921569	0.225
./bacteria/GCF_014251695.1_ASM1425169v1_genomic.fna.gz	./bacteria/GCF_014251335.1_ASM1425133v1_genomic.fna.gz	17	2048	0.117676	0.107349	0.11223889	0.11148732	0.095703125	0.09565818	0.09535742	0.093755245	0.12109375	0.12109375	0.12108034	0.18921569	0.19895834
./bacteria/GCF_014251695.1_ASM1425169v1_genomic.fna.gz	./bacteria/GCF_014251335.1_ASM1425133v1_genomic.fna.gz	17	4096	0.116211	0.1098	0.11223889	0.11148732	0.10473633	0.104690194	0.10554534	0.11098182	0.11767578	0.11767578	0.11766232	0.19509804	0.18802084
./bacteria/GCF_014251695.1_ASM1425169v1_genomic.fna.gz	./bacteria/GCF_014251335.1_ASM1425133v1_genomic.fna.gz	17	8192	0.112549	0.117739	0.11223889	0.11148732	0.10546875	0.10541916	0.1051451	0.10964143	0.115234375	0.115234375	0.115342945	0.18982843	0.18697916
./bacteria/GCF_002999435.1_ASM299943v1_genomic.fna.gz	./bacteria/GCF_002999395.1_ASM299939v1_genomic.fna.gz	17	256	0.140625	0.197459	0.116104655	0.11541796	0.1015625	0.10152733	0.10031748	0.11864066	0.13671875	0.13671875	0.13670558	0.13333334	0.20833333
./bacteria/GCF_002999435.1_ASM299943v1_genomic.fna.gz	./bacteria/GCF_002999395.1_ASM299939v1_genomic.fna.gz	17	512	0.134766	0.152691	0.116104655	0.11541796	0.109375	0.10933697	0.105418324	0.0890609	0.123046875	0.123046875	0.123033494	0.12352941	0.20416667
./bacteria/GCF_002999435.1_ASM299943v1_genomic.fna.gz	./bacteria/GCF_002999395.1_ASM299939v1_genomic.fna.gz	17	1024	0.128906	0.115402	0.116104655	0.11541796	0.11035156	0.11128807	0.10978782	0.1268459	0.12402344	0.12402344	0.12401007	0.12156863	0.15208334
./bacteria/GCF_002999435.1_ASM299943v1_genomic.fna.gz	./bacteria/GCF_002999395.1_ASM299939v1_genomic.fna.gz	17	2048	0.12207	0.123792	0.116104655	0.11541796	0.11230469	0.112259865	0.1124863	0.110737085	0.12646484	0.12646484	0.1264515	0.14166667	0.15052083
./bacteria/GCF_002999435.1_ASM299943v1_genomic.fna.gz	./bacteria/GCF_002999395.1_ASM299939v1_genomic.fna.gz	17	4096	0.117432	0.119004	0.116104655	0.11541796	0.1184082	0.11836088	0.11989689	0.114153385	0.11694336	0.11694336	0.11692988	0.15955882	0.17760417
./bacteria/GCF_002999435.1_ASM299943v1_genomic.fna.gz	./bacteria/GCF_002999395.1_ASM299939v1_genomic.fna.gz	17	8192	0.115601	0.124059	0.116104655	0.11541796	0.11743164	0.11738193	0.11734021	0.11267078	0.111206055	0.111206055	0.111192495	0.14705883	0.18059896
./bacteria/GCF_002999435.1_ASM299943v1_genomic.fna.gz	./bacteria/GCF_002804245.1_ASM280424v1_genomic.fna.gz	17	256	0.136719	0.210848	0.11510113	0.11425863	0.078125	0.07808983	0.08078992	0.06602323	0.12890625	0.12890625	0.12889296	0.12941177	0.225
./bacteria/GCF_002999435.1_ASM299943v1_genomic.fna.gz	./bacteria/GCF_002804245.1_ASM280424v1_genomic.fna.gz	17	512	0.130859	0.145762	0.11510113	0.11425863	0.09375	0.093711734	0.09171307	0.076845646	0.125	0.125	0.12498665	0.12156863	0.17708333
./bacteria/GCF_002999435.1_ASM299943v1_genomic.fna.gz	./bacteria/GCF_002804245.1_ASM280424v1_genomic.fna.gz	17	1024	0.124023	0.140182	0.11510113	0.11425863	0.10449219	0.104451895	0.10288775	0.10628152	0.1171875	0.1171875	0.11717403	0.11470588	0.121875
./bacteria/GCF_002999435.1_ASM299943v1_genomic.fna.gz	./bacteria/GCF_002804245.1_ASM280424v1_genomic.fna.gz	17	2048	0.121094	0.13845	0.11510113	0.11425863	0.114746094	0.11470145	0.115447044	0.112252474	0.123046875	0.123046875	0.123033494	0.1509804	0.15625
./bacteria/GCF_002999435.1_ASM299943v1_genomic.fna.gz	./bacteria/GCF_002804245.1_ASM280424v1_genomic.fna.gz	17	4096	0.11792	0.119809	0.11510113	0.11425863	0.11791992	0.117872715	0.117967665	0.11062801	0.115478516	0.115478516	0.115465015	0.15808824	0.171875
./bacteria/GCF_002999435.1_ASM299943v1_genomic.fna.gz	./bacteria/GCF_002804245.1_ASM280424v1_genomic.fna.gz	17	8192	0.115356	0.122033	0.11510113	0.11425863	0.115356445	0.115306914	0.11529529	0.11115098	0.10876465	0.10876465	0.10875105	0.14068627	0.17161459
./bacteria/GCF_002999395.1_ASM299939v1_genomic.fna.gz	./bacteria/GCF_002999255.1_ASM299925v1_genomic.fna.gz	17	256	0.136719	0.187572	0.11619191	0.11546326	0.08984375	0.08980912	0.08870888	0.095280886	0.15625	0.15625	0.15623713	0.15294118	0.1
./bacteria/GCF_002999395.1_ASM299939v1_genomic.fna.gz	./bacteria/GCF_002999255.1_ASM299925v1_genomic.fna.gz	17	512	0.125	0.125404	0.11619191	0.11546326	0.11328125	0.11324358	0.1133405	0.12381232	0.13476562	0.13476562	0.13475242	0.13529412	0.17291667
./bacteria/GCF_002999395.1_ASM299939v1_genomic.fna.gz	./bacteria/GCF_002999255.1_ASM299925v1_genomic.fna.gz	17	1024	0.119141	0.117171	0.11619191	0.11546326	0.11816406	0.11812353	0.11944574	0.13535881	0.12792969	0.12792969	0.12791638	0.1254902	0.21145834
./bacteria/GCF_002999395.1_ASM299939v1_genomic.fna.gz	./bacteria/GCF_002999255.1_ASM299925v1_genomic.fna.gz	17	2048	0.116699	0.0962076	0.11619191	0.11546326	0.122558594	0.12251532	0.123630166	0.11838722	0.123535156	0.123535156	0.12352178	0.16813725	0.19322917
./bacteria/GCF_002999395.1_ASM299939v1_genomic.fna.gz	./bacteria/GCF_002999255.1_ASM299925v1_genomic.fna.gz	17	4096	0.115479	0.106972	0.11619191	0.11546326	0.122558594	0.1225121	0.12376219	0.120416045	0.115722656	0.115722656	0.11570916	0.15710784	0.16927083
./bacteria/GCF_002999395.1_ASM299939v1_genomic.fna.gz	./bacteria/GCF_002999255.1_ASM299925v1_genomic.fna.gz	17	8192	0.115479	0.114201	0.11619191	0.11546326	0.12231445	0.122264385	0.121750355	0.11890799	0.11376953	0.11376953	0.11375601	0.15110295	0.17682292
./bacteria/GCF_002999395.1_ASM299939v1_genomic.fna.gz	./bacteria/GCF_002999355.1_ASM299935v1_genomic.fna.gz	17	256	0.144531	0.113269	0.11579198	0.115063764	0.109375	0.10934055	0.1082989	0.10666531	0.140625	0.140625	0.14061189	0.13725491	0.30416667
./bacteria/GCF_002999395.1_ASM299939v1_genomic.fna.gz	./bacteria/GCF_002999355.1_ASM299935v1_genomic.fna.gz	17	512	0.132812	0.107732	0.11579198	0.115063764	0.12109375	0.12105608	0.12700981	0.10659361	0.12109375	0.12109375	0.12108034	0.11960784	0.31666666
./bacteria/GCF_002999395.1_ASM299939v1_genomic.fna.gz	./bacteria/GCF_002999355.1_ASM299935v1_genomic.fna.gz	17	1024	0.119141	0.103353	0.11579198	0.115063764	0.12011719	0.120075524	0.118169546	0.12590575	0.11621094	0.11621094	0.11619745	0.14019608	0.22916667
./bacteria/GCF_002999395.1_ASM299939v1_genomic.fna.gz	./bacteria/GCF_002999355.1_ASM299935v1_genomic.fna.gz	17	2048	0.116211	0.098345	0.11579198	0.115063764	0.122558594	0.12251544	0.121196985	0.13245904	0.11816406	0.11816406	0.11815061	0.13284314	0.175
./bacteria/GCF_002999395.1_ASM299939v1_genomic.fna.gz	./bacteria/GCF_002999355.1_ASM299935v1_genomic.fna.gz	17	4096	0.11377	0.100502	0.11579198	0.115063764	0.12231445	0.12226784	0.12399691	0.12913305	0.11450195	0.11450195	0.11448844	0.14264706	0.18046875
./bacteria/GCF_002999395.1_ASM299939v1_genomic.fna.gz	./bacteria/GCF_002999355.1_ASM299935v1_genomic.fna.gz	17	8192	0.113281	0.104299	0.11579198	0.115063764	0.12036133	0.12031168	0.11929464	0.11466372	0.11218262	0.11218262	0.11216907	0.14656863	0.18007812
./bacteria/GCF_002999395.1_ASM299939v1_genomic.fna.gz	./bacteria/GCF_002999415.1_ASM299941v1_genomic.fna.gz	17	256	0.148438	0.175099	0.11299433	0.112191744	0.12109375	0.121058345	0.12369484	0.12929559	0.11328125	0.11328125	0.11326772	0.21960784	0.033333335
./bacteria/GCF_002999395.1_ASM299939v1_genomic.fna.gz	./bacteria/GCF_002999415.1_ASM299941v1_genomic.fna.gz	17	512	0.134766	0.14405	0.11299433	0.112191744	0.12695312	0.12691545	0.12505877	0.13414538	0.109375	0.109375	0.10936141	0.16862746	0.12291667
./bacteria/GCF_002999395.1_ASM299939v1_genomic.fna.gz	./bacteria/GCF_002999415.1_ASM299941v1_genomic.fna.gz	17	1024	0.125977	0.11682	0.11299433	0.112191744	0.1171875	0.117145896	0.11525667	0.12217677	0.119140625	0.119140625	0.119127184	0.19607843	0.15625
./bacteria/GCF_002999395.1_ASM299939v1_genomic.fna.gz	./bacteria/GCF_002999415.1_ASM299941v1_genomic.fna.gz	17	2048	0.118652	0.114349	0.11299433	0.112191744	0.118652344	0.118608356	0.118070245	0.11380011	0.115722656	0.115722656	0.11570916	0.1872549	0.17395833
